Hospital_ID,Date,City,Department,Ward,ICU_Beds,General_Beds,Emergency_Beds,Occupied_Beds,Available_Beds,Admissions,Discharges,Doctors,Nurses,Staff_On_Duty,Average_Length_of_Stay,Emergency_Cases,Covid_Cases,Weather,Holiday,Season,Bed_Occupancy_Rate
HOSP-003,2024-06-10,Islamabad,Medical,General Medicine,29,153,40,154,68,26.0,2,16.0,56.0,99.0,5.28,26.0,2.0,Hot,No,Summer,69.37
HOSP-003,2024-06-11,Islamabad,Medical,General Medicine,37,106,52,143,52,21.0,29,11.0,44.0,75.0,4.91,30.0,4.0,Rainy,No,Summer,73.33
HOSP-003,2024-06-12,Islamabad,Medical,General Medicine,26,80,28,96,38,18.0,1,8.0,36.0,56.0,5.33,23.0,0.0,Hot,No,Summer,71.64
HOSP-003,2024-06-13,Islamabad,Medical,General Medicine,25,80,28,94,39,23.0,8,9.0,31.0,58.0,2.92,22.0,1.0,Hot,No,Summer,70.68
HOSP-003,2024-06-14,Islamabad,Medical,General Medicine,18,154,20,139,53,11.0,1,14.0,,93.0,3.47,19.0,4.0,Hot,No,Summer,72.4
HOSP-003,2024-06-15,,Medical,General Medicine,18,81,47,102,44,36.0,42,8.0,29.0,53.0,3.78,26.0,6.0,Stormy,No,Summer,69.86
HOSP-003,2024-06-16,Islamabad,Medical,General Medicine,36,153,44,173,60,34.0,26,18.0,53.0,,4.13,21.0,3.0,Rainy,No,Summer,74.25
HOSP-003,2024-06-17,Islamabad,Medical,General Medicine,27,134,44,156,49,22.0,34,12.0,45.0,79.0,5.96,27.0,1.0,Clear,No,Summer,76.1
HOSP-003,2024-06-18,Islamabad,Medical,General Medicine,34,91,24,103,46,27.0,20,10.0,31.0,51.0,5.06,15.0,3.0,Hot,No,Summer,69.13
HOSP-003,2024-06-19,Islamabad,Medical,General Medicine,19,112,37,126,42,10.0,5,11.0,39.0,70.0,3.65,22.0,0.0,Rainy,No,Summer,75.0
HOSP-003,2024-06-20,Islamabad,Medical,General Medicine,38,153,30,164,57,17.0,16,17.0,50.0,,3.14,24.0,2.0,Hot,No,Summer,74.21
HOSP-003,2024-06-21,Islamabad,Medical,General Medicine,33,140,54,176,51,27.0,28,16.0,63.0,107.0,1.42,35.0,4.0,,No,Summer,77.53
HOSP-003,2024-06-22,Islamabad,Medical,General Medicine,24,171,26,139,82,37.0,33,14.0,60.0,94.0,4.86,26.0,2.0,Clear,No,Summer,62.9
HOSP-003,2024-06-23,Islamabad,Medical,General Medicine,18,107,47,109,63,20.0,25,12.0,49.0,87.0,2.33,22.0,2.0,,No,Summer,63.37
HOSP-003,2024-06-24,Islamabad,Medical,General Medicine,19,181,30,172,58,35.0,30,15.0,,,1.64,27.0,1.0,Rainy,No,Summer,74.78
HOSP-003,2024-06-25,Islamabad,Medical,General Medicine,20,83,19,82,40,10.0,1,9.0,25.0,42.0,3.99,29.0,3.0,Clear,No,Summer,67.21
HOSP-003,2024-06-26,Islamabad,Medical,General Medicine,16,96,41,104,49,8.0,5,12.0,36.0,65.0,5.81,22.0,1.0,Hot,No,Summer,67.97
HOSP-003,2024-06-27,Islamabad,Medical,General Medicine,19,153,23,143,52,21.0,19,14.0,43.0,88.0,5.27,15.0,1.0,Hot,No,Summer,73.33
HOSP-003,2024-06-28,Islamabad,Medical,General Medicine,41,92,37,136,34,28.0,19,11.0,37.0,62.0,3.32,,4.0,Hot,No,Summer,80.0
HOSP-003,2024-06-29,Islamabad,Medical,General Medicine,18,94,20,95,37,6.0,7,7.0,27.0,52.0,4.79,24.0,0.0,Rainy,No,Summer,71.97
HOSP-003,2024-06-30,Islamabad,Medical,General Medicine,34,164,53,174,77,46.0,51,16.0,,118.0,3.62,37.0,3.0,Hot,No,Summer,69.32
HOSP-003,2024-07-01,Islamabad,Medical,General Medicine,38,110,37,109,76,21.0,20,14.0,38.0,75.0,3.78,21.0,0.0,Clear,No,Summer,58.92
HOSP-003,2024-07-02,Islamabad,Medical,General Medicine,21,113,45,117,62,19.0,21,11.0,41.0,77.0,5.08,24.0,3.0,Hot,No,Summer,65.36
HOSP-003,2024-07-03,Islamabad,Medical,General Medicine,19,145,30,136,58,42.0,48,11.0,44.0,70.0,4.03,32.0,0.0,Clear,No,Summer,70.1
HOSP-003,2024-07-04,Islamabad,Medical,General Medicine,19,118,38,127,48,11.0,1,10.0,36.0,66.0,3.38,13.0,4.0,Clear,No,Summer,72.57
HOSP-003,2024-07-05,Islamabad,Medical,General Medicine,21,144,31,117,79,20.0,17,15.0,50.0,,4.32,30.0,3.0,Hot,No,Summer,59.69
HOSP-003,2024-07-06,Islamabad,Medical,General Medicine,29,153,51,148,85,16.0,15,13.0,56.0,92.0,3.96,22.0,3.0,,No,Summer,63.52
HOSP-003,2024-07-07,Islamabad,Medical,General Medicine,25,153,43,123,98,27.0,33,14.0,48.0,91.0,5.49,23.0,2.0,Clear,No,Summer,55.66
HOSP-003,2024-07-08,Islamabad,Medical,General Medicine,28,111,27,112,54,,20,10.0,47.0,84.0,4.36,24.0,5.0,Hot,No,Summer,67.47
HOSP-003,2024-07-09,Islamabad,Medical,General Medicine,20,152,18,135,55,20.0,19,12.0,39.0,77.0,4.37,21.0,1.0,Rainy,No,Summer,71.05
HOSP-003,2024-07-10,Islamabad,Medical,General Medicine,21,126,31,116,62,13.0,4,13.0,37.0,76.0,4.78,23.0,1.0,Clear,No,Summer,65.17
HOSP-003,2024-07-11,Islamabad,Medical,General Medicine,27,110,41,130,48,15.0,22,13.0,,76.0,3.56,18.0,0.0,Clear,No,Summer,73.03
HOSP-003,2024-07-12,Islamabad,Medical,General Medicine,23,84,43,109,41,15.0,5,10.0,40.0,65.0,2.04,27.0,5.0,Hot,No,Summer,72.67
HOSP-003,2024-07-13,Islamabad,Medical,General Medicine,36,98,37,107,64,,21,10.0,42.0,73.0,3.54,25.0,2.0,Stormy,No,Summer,62.57
HOSP-003,2024-07-14,Islamabad,Medical,General Medicine,18,152,18,130,58,49.0,35,10.0,46.0,73.0,4.56,46.0,2.0,Clear,No,Summer,69.15
HOSP-003,2024-07-15,Islamabad,Medical,General Medicine,17,180,32,162,67,41.0,40,14.0,56.0,101.0,3.02,34.0,2.0,Hot,No,Summer,70.74
HOSP-003,2024-07-16,,Medical,General Medicine,27,146,52,166,59,38.0,34,13.0,,95.0,4.15,20.0,1.0,Rainy,No,Summer,73.78
HOSP-003,2024-07-17,Islamabad,Medical,General Medicine,35,115,26,129,47,30.0,26,12.0,48.0,89.0,6.0,34.0,3.0,Hot,No,Summer,73.3
HOSP-003,2024-07-18,Islamabad,Medical,General Medicine,18,150,48,152,64,38.0,42,15.0,45.0,88.0,2.93,11.0,3.0,Rainy,No,Summer,70.37
HOSP-003,2024-07-19,Islamabad,Medical,General Medicine,27,117,47,136,55,11.0,1,15.0,,81.0,5.91,11.0,3.0,Hot,No,Summer,71.2
HOSP-003,2024-07-20,Islamabad,Medical,General Medicine,23,162,30,130,85,10.0,7,14.0,42.0,84.0,5.09,27.0,1.0,Rainy,No,Summer,60.47
HOSP-003,2024-07-21,Islamabad,Medical,General Medicine,27,176,50,151,102,39.0,37,18.0,54.0,101.0,3.87,30.0,1.0,Rainy,No,Summer,59.68
HOSP-003,2024-07-22,Islamabad,Medical,General Medicine,41,142,45,153,75,,19,15.0,52.0,85.0,5.44,25.0,3.0,Hot,No,Summer,67.11
HOSP-003,2024-07-23,Islamabad,Medical,General Medicine,40,182,32,168,86,48.0,48,14.0,50.0,100.0,2.72,24.0,0.0,Clear,No,Summer,66.14
HOSP-003,2024-07-24,Islamabad,Medical,General Medicine,30,88,39,115,42,40.0,37,10.0,31.0,56.0,4.08,29.0,2.0,Rainy,No,Summer,73.25
HOSP-003,2024-07-25,Islamabad,Medical,General Medicine,33,138,35,146,60,43.0,37,11.0,59.0,95.0,5.95,20.0,1.0,Hot,No,Summer,70.87
HOSP-003,2024-07-26,Islamabad,Medical,General Medicine,41,145,25,139,72,34.0,32,14.0,48.0,90.0,5.47,27.0,0.0,Clear,No,Summer,65.88
HOSP-003,2024-07-27,Islamabad,Medical,General Medicine,36,146,49,129,102,24.0,28,15.0,46.0,94.0,4.03,17.0,3.0,Clear,No,Summer,55.84
HOSP-003,2024-07-28,Islamabad,Medical,General Medicine,27,129,53,131,78,19.0,32,15.0,48.0,88.0,3.97,25.0,1.0,Hot,No,Summer,62.68
HOSP-003,2024-07-29,Islamabad,Medical,General Medicine,26,154,44,158,66,23.0,16,15.0,46.0,84.0,5.98,22.0,1.0,Clear,No,Summer,70.54
HOSP-003,2024-07-30,Islamabad,Medical,General Medicine,21,97,29,111,36,34.0,31,11.0,33.0,54.0,4.39,33.0,2.0,Hot,No,Summer,75.51
HOSP-003,2024-07-31,Islamabad,Medical,General Medicine,25,123,27,125,50,29.0,12,13.0,,78.0,4.98,,1.0,Hot,No,Summer,71.43
HOSP-003,2024-08-01,Islamabad,Medical,General Medicine,34,165,37,185,51,,22,16.0,47.0,91.0,1.85,12.0,1.0,Rainy,No,Summer,78.39
HOSP-003,2024-08-02,Islamabad,Medical,General Medicine,32,141,38,144,67,32.0,34,14.0,41.0,83.0,1.86,28.0,2.0,Stormy,No,Summer,68.25
HOSP-003,2024-08-03,Islamabad,Medical,General Medicine,22,148,41,113,98,4.0,6,16.0,41.0,82.0,2.7,22.0,1.0,Clear,No,Summer,53.55
HOSP-003,2024-08-04,Islamabad,Medical,General Medicine,33,145,50,126,102,25.0,32,13.0,,94.0,2.76,32.0,3.0,Hot,No,Summer,55.26
HOSP-003,2024-08-05,Islamabad,Medical,General Medicine,21,111,47,108,71,32.0,24,10.0,39.0,68.0,4.68,28.0,4.0,Clear,No,Summer,60.34
HOSP-003,2024-08-06,Islamabad,Medical,General Medicine,24,96,45,113,52,10.0,1,11.0,42.0,72.0,5.15,28.0,1.0,Hot,No,Summer,68.48
HOSP-003,2024-08-07,Islamabad,Medical,General Medicine,40,93,44,114,63,25.0,11,11.0,44.0,79.0,4.31,25.0,1.0,Clear,No,Summer,64.41
HOSP-003,2024-08-08,Islamabad,Medical,General Medicine,22,83,45,105,45,3.0,1,10.0,32.0,56.0,2.78,16.0,1.0,Hot,No,Summer,70.0
HOSP-003,2024-08-09,Islamabad,Medical,General Medicine,31,105,47,129,54,25.0,20,12.0,,81.0,2.84,33.0,5.0,Stormy,No,Summer,70.49
HOSP-003,2024-08-10,Islamabad,Medical,General Medicine,17,127,33,110,67,21.0,22,10.0,44.0,77.0,2.8,25.0,3.0,Hot,No,Summer,62.15
HOSP-003,2024-08-11,Islamabad,Medical,General Medicine,35,172,53,131,129,30.0,25,15.0,56.0,100.0,2.88,17.0,2.0,Clear,No,Summer,50.38
HOSP-003,2024-08-12,Islamabad,Medical,General Medicine,40,82,24,90,56,7.0,11,9.0,39.0,62.0,2.6,24.0,1.0,Hot,No,Summer,61.64
HOSP-003,2024-08-13,Islamabad,Medical,General Medicine,21,172,34,131,96,24.0,30,16.0,53.0,96.0,4.1,22.0,2.0,Clear,No,Summer,57.71
HOSP-003,2024-08-14,Islamabad,Medical,General Medicine,27,135,20,128,54,26.0,35,14.0,42.0,74.0,5.58,14.0,2.0,Hot,Yes,Summer,70.33
HOSP-003,2024-08-15,Islamabad,Medical,General Medicine,23,134,20,111,66,36.0,29,11.0,50.0,,5.29,36.0,3.0,Rainy,No,Summer,62.71
HOSP-003,2024-08-16,Islamabad,Medical,General Medicine,32,141,35,135,73,15.0,11,12.0,48.0,88.0,3.69,,1.0,,No,Summer,64.9
HOSP-003,2024-08-17,Islamabad,Medical,General Medicine,28,147,26,114,87,,37,14.0,50.0,,3.04,39.0,1.0,Foggy,No,Summer,56.72
HOSP-003,2024-08-18,Islamabad,Medical,General Medicine,17,80,22,64,55,18.0,24,7.0,27.0,49.0,4.52,31.0,2.0,Hot,No,Summer,53.78
HOSP-003,2024-08-19,Islamabad,Medical,General Medicine,18,135,36,123,66,15.0,11,12.0,40.0,76.0,3.11,22.0,1.0,Hot,No,Summer,65.08
HOSP-003,2024-08-20,Islamabad,Medical,General Medicine,17,114,29,103,57,21.0,19,11.0,37.0,75.0,3.75,33.0,3.0,Hot,No,Summer,64.38
HOSP-003,2024-08-21,Islamabad,Medical,General Medicine,31,94,31,96,60,21.0,14,12.0,34.0,60.0,5.83,27.0,3.0,Hot,No,Summer,61.54
HOSP-003,2024-08-22,Islamabad,Medical,General Medicine,23,125,35,115,68,15.0,5,12.0,40.0,70.0,4.17,31.0,3.0,Hot,No,Summer,62.84
HOSP-003,2024-08-23,Islamabad,Medical,General Medicine,30,85,40,87,68,25.0,25,9.0,42.0,67.0,3.37,24.0,4.0,Rainy,No,Summer,56.13
HOSP-003,2024-08-24,Islamabad,Medical,General Medicine,29,164,35,120,108,28.0,23,15.0,,107.0,3.89,20.0,4.0,Rainy,No,Summer,52.63
HOSP-003,2024-08-25,Islamabad,Medical,General Medicine,31,126,36,97,96,20.0,1,13.0,,85.0,2.78,25.0,2.0,Clear,No,Summer,50.26
HOSP-003,2024-08-26,Islamabad,Medical,General Medicine,33,107,20,99,61,15.0,9,10.0,42.0,77.0,3.13,33.0,3.0,Rainy,No,Summer,61.88
HOSP-003,2024-08-27,Islamabad,Medical,General Medicine,25,184,38,160,87,38.0,32,19.0,48.0,,3.74,24.0,3.0,Rainy,No,Summer,64.78
HOSP-003,2024-08-28,Islamabad,Medical,General Medicine,21,146,48,147,68,36.0,34,13.0,44.0,78.0,3.55,28.0,8.0,Stormy,No,Summer,68.37
HOSP-003,2024-08-29,Islamabad,Medical,General Medicine,26,111,19,87,69,19.0,14,9.0,40.0,60.0,4.74,31.0,7.0,Clear,No,Summer,55.77
HOSP-003,2024-08-30,Islamabad,Medical,General Medicine,33,177,52,164,98,31.0,34,18.0,70.0,123.0,6.52,27.0,8.0,Hot,No,Summer,62.6
HOSP-003,2024-08-31,Islamabad,Medical,General Medicine,16,86,42,84,60,30.0,27,10.0,30.0,53.0,5.13,40.0,5.0,Hot,No,Summer,58.33
HOSP-003,2024-09-01,Islamabad,Medical,General Medicine,25,126,21,103,69,8.0,9,10.0,47.0,78.0,5.03,15.0,7.0,Stormy,No,Autumn,59.88
HOSP-003,2024-09-02,Islamabad,Medical,General Medicine,27,117,21,108,57,11.0,9,12.0,37.0,58.0,3.84,,12.0,Rainy,No,Autumn,65.45
HOSP-003,2024-09-03,Islamabad,Medical,General Medicine,35,109,21,108,57,17.0,16,9.0,43.0,74.0,4.27,20.0,5.0,Foggy,No,Autumn,65.45
HOSP-003,2024-09-04,Islamabad,Medical,General Medicine,18,175,19,136,76,26.0,16,13.0,56.0,98.0,3.78,21.0,11.0,Foggy,No,Autumn,64.15
HOSP-003,2024-09-05,Islamabad,Medical,General Medicine,20,156,31,122,85,19.0,17,12.0,44.0,82.0,6.14,36.0,6.0,Clear,No,Autumn,58.94
HOSP-003,2024-09-06,Islamabad,Medical,General Medicine,32,133,20,119,66,37.0,42,14.0,46.0,83.0,2.4,21.0,9.0,Clear,No,Autumn,64.32
HOSP-003,2024-09-07,Islamabad,Medical,General Medicine,24,121,43,89,99,9.0,1,12.0,52.0,82.0,4.37,28.0,11.0,Clear,No,Autumn,47.34
HOSP-003,2024-09-08,Islamabad,Medical,General Medicine,40,97,28,108,57,,15,11.0,37.0,60.0,5.41,28.0,6.0,Stormy,No,Autumn,65.45
HOSP-003,2024-09-09,Islamabad,Medical,General Medicine,20,88,42,98,52,20.0,14,9.0,39.0,70.0,2.91,19.0,6.0,Clear,No,Autumn,65.33
HOSP-003,2024-09-10,Islamabad,Medical,General Medicine,24,115,49,105,83,24.0,17,11.0,40.0,,2.93,22.0,9.0,Foggy,No,Autumn,55.85
HOSP-003,2024-09-11,Islamabad,Medical,General Medicine,39,125,39,138,65,22.0,13,12.0,,80.0,3.28,32.0,7.0,Clear,No,Autumn,67.98
HOSP-003,2024-09-12,Islamabad,Medical,General Medicine,26,137,53,134,82,,19,14.0,54.0,,4.22,31.0,13.0,Rainy,No,Autumn,62.04
HOSP-003,2024-09-13,Islamabad,Medical,General Medicine,39,120,42,131,70,20.0,11,12.0,42.0,86.0,4.53,16.0,10.0,Clear,No,Autumn,65.17
HOSP-003,2024-09-14,Islamabad,Medical,General Medicine,35,104,21,98,62,21.0,29,12.0,38.0,68.0,4.57,28.0,9.0,Foggy,No,Autumn,61.25
HOSP-003,2024-09-15,Islamabad,Medical,General Medicine,16,157,53,120,106,31.0,24,13.0,50.0,,3.17,21.0,10.0,Rainy,No,Autumn,53.1
HOSP-003,2024-09-16,Islamabad,Medical,General Medicine,35,159,45,157,82,37.0,24,15.0,,100.0,4.51,26.0,,Clear,No,Autumn,65.69
HOSP-003,2024-09-17,Islamabad,Medical,General Medicine,28,131,44,132,71,36.0,28,14.0,41.0,70.0,4.0,26.0,11.0,Hot,No,Autumn,65.02
HOSP-003,2024-09-18,Islamabad,Medical,General Medicine,27,184,23,132,102,28.0,36,16.0,60.0,105.0,3.85,,16.0,Clear,No,Autumn,56.41
HOSP-003,2024-09-19,Islamabad,Medical,General Medicine,37,105,22,105,59,23.0,23,10.0,33.0,58.0,4.97,15.0,18.0,Foggy,No,Autumn,64.02
HOSP-003,2024-09-20,Islamabad,Medical,General Medicine,41,172,44,156,101,,9,18.0,,110.0,4.33,23.0,15.0,Clear,No,Autumn,60.7
HOSP-003,2024-09-21,Islamabad,Medical,General Medicine,38,88,33,94,65,23.0,10,11.0,31.0,65.0,4.55,18.0,6.0,Clear,No,Autumn,59.12
HOSP-003,2024-09-22,Islamabad,Medical,General Medicine,33,118,34,114,71,19.0,26,13.0,36.0,68.0,4.21,25.0,,Rainy,No,Autumn,61.62
HOSP-003,2024-09-23,Islamabad,Medical,General Medicine,38,85,35,94,64,21.0,15,10.0,35.0,63.0,2.8,22.0,14.0,Clear,No,Autumn,59.49
HOSP-003,2024-09-24,Islamabad,Medical,General Medicine,38,167,27,135,97,46.0,27,14.0,55.0,100.0,5.31,32.0,,Clear,No,Autumn,58.19
HOSP-003,2024-09-25,Islamabad,Medical,General Medicine,16,129,21,106,60,36.0,27,11.0,36.0,61.0,2.77,20.0,14.0,Hot,No,Autumn,63.86
HOSP-003,2024-09-26,Islamabad,Medical,General Medicine,18,102,36,103,53,18.0,14,9.0,33.0,67.0,4.66,20.0,13.0,Foggy,No,Autumn,66.03
HOSP-003,2024-09-27,Islamabad,Medical,General Medicine,35,94,26,89,66,10.0,1,10.0,34.0,60.0,5.2,25.0,,,No,Autumn,57.42
HOSP-003,2024-09-28,Islamabad,Medical,General Medicine,33,105,21,110,49,21.0,20,10.0,34.0,67.0,3.46,,,Foggy,No,Autumn,69.18
HOSP-003,2024-09-29,Islamabad,Medical,General Medicine,18,135,22,99,76,,22,11.0,39.0,77.0,5.2,31.0,14.0,Clear,No,Autumn,56.57
HOSP-003,2024-09-30,Islamabad,Medical,General Medicine,16,176,38,150,80,44.0,41,18.0,,,3.09,24.0,12.0,Clear,No,Autumn,65.22
HOSP-003,2024-10-01,Islamabad,Medical,General Medicine,19,158,43,151,69,29.0,37,15.0,,84.0,5.04,23.0,13.0,Rainy,No,Autumn,68.64
HOSP-003,2024-10-02,Islamabad,Medical,General Medicine,35,173,22,171,59,29.0,24,16.0,,91.0,5.37,38.0,16.0,Hot,No,Autumn,74.35
HOSP-003,2024-10-03,Islamabad,Medical,General Medicine,39,136,33,136,72,34.0,28,13.0,48.0,,4.18,21.0,15.0,Clear,No,Autumn,65.38
HOSP-003,2024-10-04,Islamabad,Medical,General Medicine,21,137,31,123,66,27.0,21,14.0,37.0,76.0,4.39,26.0,9.0,Rainy,No,Autumn,65.08
HOSP-003,2024-10-05,Islamabad,Medical,General Medicine,17,108,27,94,58,17.0,1,9.0,33.0,51.0,3.25,17.0,8.0,Hot,No,Autumn,61.84
HOSP-003,2024-10-06,Islamabad,Medical,General Medicine,32,157,52,136,105,23.0,19,14.0,50.0,97.0,4.63,31.0,,Clear,No,Autumn,56.43
HOSP-003,2024-10-07,Islamabad,Medical,General Medicine,20,118,22,115,45,,20,11.0,32.0,60.0,3.38,27.0,,Rainy,No,Autumn,71.88
HOSP-003,2024-10-08,Islamabad,Medical,General Medicine,26,127,49,147,55,29.0,25,13.0,,,2.57,36.0,,Stormy,No,Autumn,72.77
HOSP-003,2024-10-09,,Medical,General Medicine,35,174,31,161,79,38.0,27,13.0,54.0,103.0,3.47,26.0,15.0,Rainy,No,Autumn,67.08
HOSP-003,2024-10-10,Islamabad,Medical,General Medicine,39,181,51,174,97,35.0,31,21.0,61.0,,3.81,27.0,9.0,Clear,No,Autumn,64.21
HOSP-003,2024-10-11,Islamabad,Medical,General Medicine,27,149,52,164,64,12.0,7,17.0,55.0,,4.03,19.0,18.0,Stormy,No,Autumn,71.93
HOSP-003,2024-10-12,Islamabad,Medical,General Medicine,27,97,46,100,70,22.0,18,12.0,41.0,73.0,5.15,11.0,17.0,,No,Autumn,58.82
HOSP-003,2024-10-13,Islamabad,Medical,General Medicine,27,172,49,119,129,20.0,24,15.0,60.0,109.0,3.48,31.0,6.0,Clear,No,Autumn,47.98
HOSP-003,2024-10-14,Islamabad,Medical,General Medicine,20,138,34,134,58,15.0,1,11.0,42.0,83.0,4.98,26.0,,Clear,No,Autumn,69.79
HOSP-003,2024-10-15,Islamabad,Medical,General Medicine,22,162,42,174,52,28.0,20,15.0,54.0,,6.46,22.0,,Rainy,No,Autumn,76.99
HOSP-003,2024-10-16,Islamabad,Medical,General Medicine,20,130,53,117,86,32.0,28,15.0,41.0,83.0,4.03,20.0,8.0,Clear,No,Autumn,57.64
HOSP-003,2024-10-17,Islamabad,Medical,General Medicine,25,171,41,153,84,37.0,44,16.0,66.0,,5.51,28.0,16.0,,No,Autumn,64.56
HOSP-003,2024-10-18,Islamabad,Medical,General Medicine,18,115,23,105,51,32.0,28,9.0,30.0,61.0,4.49,27.0,10.0,Rainy,No,Autumn,67.31
HOSP-003,2024-10-19,Islamabad,Medical,General Medicine,31,152,45,130,98,,25,14.0,,89.0,2.58,21.0,10.0,Clear,No,Autumn,57.02
HOSP-003,2024-10-20,Islamabad,Medical,General Medicine,20,154,29,115,88,30.0,19,14.0,41.0,80.0,4.55,22.0,,Clear,No,Autumn,56.65
HOSP-003,2024-10-21,Islamabad,Medical,General Medicine,22,157,29,136,72,31.0,13,13.0,56.0,95.0,4.52,25.0,7.0,Clear,No,Autumn,65.38
HOSP-003,2024-10-22,Islamabad,Medical,General Medicine,18,138,51,147,60,19.0,26,15.0,44.0,85.0,4.71,32.0,12.0,Hot,No,Autumn,71.01
HOSP-003,2024-10-23,Islamabad,Medical,General Medicine,24,152,54,133,97,20.0,17,16.0,,105.0,4.5,35.0,9.0,Clear,No,Autumn,57.83
HOSP-003,2024-10-24,Islamabad,Medical,General Medicine,24,144,26,126,68,32.0,20,12.0,45.0,82.0,1.85,30.0,14.0,Rainy,No,Autumn,64.95
HOSP-003,2024-10-25,Islamabad,Medical,General Medicine,39,153,28,110,110,23.0,23,16.0,45.0,91.0,5.94,31.0,13.0,Clear,No,Autumn,50.0
HOSP-003,2024-10-26,Islamabad,Medical,General Medicine,24,98,49,101,70,28.0,29,11.0,36.0,74.0,2.39,35.0,7.0,Clear,No,Autumn,59.06
HOSP-003,2024-10-27,Islamabad,Medical,General Medicine,33,140,38,130,81,42.0,43,15.0,55.0,97.0,4.71,38.0,6.0,Rainy,No,Autumn,61.61
HOSP-003,2024-10-28,Islamabad,Medical,General Medicine,38,123,47,131,77,26.0,29,12.0,,82.0,3.2,35.0,10.0,Rainy,No,Autumn,62.98
HOSP-003,2024-10-29,Islamabad,Medical,General Medicine,36,110,19,102,63,34.0,37,11.0,33.0,70.0,5.77,24.0,4.0,Rainy,No,Autumn,61.82
HOSP-003,2024-10-30,Islamabad,Medical,General Medicine,38,144,37,159,60,,12,17.0,45.0,,5.04,25.0,7.0,Rainy,No,Autumn,72.6
HOSP-003,2024-10-31,Islamabad,Medical,General Medicine,33,91,30,88,66,10.0,27,9.0,32.0,64.0,4.41,20.0,4.0,Clear,No,Autumn,57.14
HOSP-003,2024-11-01,Islamabad,Medical,General Medicine,41,112,27,121,59,44.0,36,10.0,45.0,74.0,4.27,28.0,7.0,Clear,No,Autumn,67.22
HOSP-003,2024-11-02,Islamabad,Medical,General Medicine,19,140,38,90,107,8.0,7,11.0,44.0,77.0,3.5,28.0,5.0,Rainy,No,Autumn,45.69
HOSP-003,2024-11-03,Islamabad,Medical,General Medicine,37,110,40,89,98,14.0,22,11.0,43.0,76.0,4.22,14.0,11.0,Clear,No,Autumn,47.59
HOSP-003,2024-11-04,Islamabad,Medical,General Medicine,22,99,21,99,43,18.0,19,10.0,34.0,62.0,2.05,15.0,8.0,Clear,No,Autumn,69.72
HOSP-003,2024-11-05,Islamabad,Medical,General Medicine,37,84,43,89,75,20.0,27,10.0,46.0,77.0,6.0,35.0,5.0,Clear,No,Autumn,54.27
HOSP-003,2024-11-06,Islamabad,Medical,General Medicine,41,100,52,118,75,20.0,15,11.0,49.0,85.0,3.29,32.0,6.0,Clear,No,Autumn,61.14
HOSP-003,2024-11-07,Islamabad,Medical,General Medicine,32,180,32,162,82,28.0,16,14.0,56.0,98.0,3.74,25.0,3.0,Rainy,No,Autumn,66.39
HOSP-003,2024-11-08,Islamabad,Medical,General Medicine,30,150,22,135,67,22.0,19,13.0,50.0,94.0,3.16,28.0,6.0,Rainy,No,Autumn,66.83
HOSP-003,2024-11-09,Islamabad,Medical,General Medicine,26,122,46,99,95,21.0,14,12.0,48.0,82.0,5.31,32.0,9.0,Clear,No,Autumn,51.03
HOSP-003,2024-11-10,Islamabad,Medical,General Medicine,33,132,25,109,81,34.0,35,13.0,37.0,68.0,5.07,23.0,6.0,Rainy,No,Autumn,57.37
HOSP-003,2024-11-11,,Medical,General Medicine,36,170,23,160,69,18.0,17,13.0,61.0,105.0,5.28,23.0,4.0,Rainy,No,Autumn,69.87
HOSP-003,2024-11-12,Islamabad,Medical,General Medicine,36,80,41,91,66,31.0,31,10.0,32.0,61.0,3.6,30.0,2.0,Hot,No,Autumn,57.96
HOSP-003,2024-11-13,Islamabad,Medical,General Medicine,19,131,20,95,75,15.0,22,11.0,40.0,67.0,2.88,14.0,6.0,Clear,No,Autumn,55.88
HOSP-003,2024-11-14,Islamabad,Medical,General Medicine,25,141,49,122,93,30.0,26,13.0,,93.0,3.41,27.0,4.0,Clear,No,Autumn,56.74
HOSP-003,2024-11-15,Islamabad,Medical,General Medicine,27,115,45,108,79,23.0,35,11.0,39.0,69.0,4.86,33.0,3.0,Foggy,No,Autumn,57.75
HOSP-003,2024-11-16,Islamabad,Medical,General Medicine,31,91,53,92,83,23.0,24,10.0,45.0,80.0,4.22,30.0,2.0,Hot,No,Autumn,52.57
HOSP-003,2024-11-17,Islamabad,Medical,General Medicine,21,104,31,83,73,22.0,20,11.0,35.0,71.0,3.45,23.0,2.0,Rainy,No,Autumn,53.21
HOSP-003,2024-11-18,Islamabad,Medical,General Medicine,28,150,32,118,92,12.0,12,12.0,54.0,92.0,1.99,30.0,2.0,Clear,No,Autumn,56.19
HOSP-003,2024-11-19,Islamabad,Medical,General Medicine,41,150,45,126,110,28.0,32,15.0,54.0,93.0,5.76,,2.0,Clear,No,Autumn,53.39
HOSP-003,2024-11-20,Islamabad,Medical,General Medicine,30,137,42,121,88,8.0,3,12.0,48.0,,1.54,,0.0,Clear,No,Autumn,57.89
HOSP-003,2024-11-21,Islamabad,Medical,General Medicine,21,172,25,125,93,28.0,21,17.0,61.0,,5.22,17.0,2.0,Clear,No,Autumn,57.34
HOSP-003,2024-11-22,Islamabad,Medical,General Medicine,27,95,22,88,56,6.0,1,9.0,40.0,60.0,5.57,,1.0,Hot,No,Autumn,61.11
