Hospital_ID,Date,City,Department,Ward,ICU_Beds,General_Beds,Emergency_Beds,Occupied_Beds,Available_Beds,Admissions,Discharges,Doctors,Nurses,Staff_On_Duty,Average_Length_of_Stay,Emergency_Cases,Covid_Cases,Weather,Holiday,Season,Bed_Occupancy_Rate
HOSP-003,2024-02-29,Islamabad,Medical,General Medicine,19,95,35,114,35,17,22,11,41,72,3.8,23,4,Rainy,No,Winter,76.51
HOSP-003,2024-03-01,Islamabad,Medical,General Medicine,27,129,43,137,62,23,10,15,46,85,3.76,30,0,Clear,No,Spring,68.84
HOSP-003,2024-03-02,Islamabad,Medical,General Medicine,30,148,51,162,67,30,31,13,45,82,5.63,30,2,Rainy,No,Spring,70.74
HOSP-003,2024-03-03,Islamabad,Medical,General Medicine,25,122,43,127,63,19,12,11,49,82,5.77,35,2,Rainy,No,Spring,66.84
HOSP-003,2024-03-04,Islamabad,Medical,General Medicine,16,130,28,150,24,25,20,12,41,80,4.21,28,3,Stormy,No,Spring,86.21
HOSP-003,2024-03-05,Islamabad,Medical,General Medicine,32,143,18,146,47,31,23,13,40,71,4.04,35,1,Rainy,No,Spring,75.65
HOSP-003,2024-03-06,Islamabad,Medical,General Medicine,20,130,41,145,46,34,37,12,43,77,5.13,30,3,Rainy,No,Spring,75.92
HOSP-003,2024-03-07,Islamabad,Medical,General Medicine,36,82,40,113,45,15,19,9,32,59,2.29,24,0,Clear,No,Spring,71.52
HOSP-003,2024-03-08,Islamabad,Medical,General Medicine,16,143,20,136,43,23,18,10,36,69,3.27,11,3,Hot,No,Spring,75.98
HOSP-003,2024-03-09,Islamabad,Medical,General Medicine,16,106,38,100,60,24,31,11,35,69,2.05,38,4,Clear,No,Spring,62.5
HOSP-003,2024-03-10,Islamabad,Medical,General Medicine,22,139,53,157,57,21,15,14,47,91,3.77,17,9,Stormy,No,Spring,73.36
HOSP-003,2024-03-11,Islamabad,Medical,General Medicine,32,142,48,177,45,37,39,13,45,86,2.08,34,4,Stormy,No,Spring,79.73
HOSP-003,2024-03-12,Islamabad,Medical,General Medicine,31,105,29,128,37,45,38,9,43,70,3.09,39,3,Hot,No,Spring,77.58
HOSP-003,2024-03-13,Islamabad,Medical,General Medicine,35,90,39,114,50,19,5,11,37,72,5.01,28,7,Hot,No,Spring,69.51
HOSP-003,2024-03-14,Islamabad,Medical,General Medicine,41,112,33,151,35,30,29,14,46,88,3.0,16,5,Hot,No,Spring,81.18
HOSP-003,2024-03-15,Islamabad,Medical,General Medicine,34,167,54,196,59,38,28,19,58,101,4.51,27,9,Rainy,No,Spring,76.86
HOSP-003,2024-03-16,Islamabad,Medical,General Medicine,20,83,37,88,52,20,17,8,32,61,5.42,27,4,Clear,No,Spring,62.86
HOSP-003,2024-03-17,Islamabad,Medical,General Medicine,38,150,38,182,44,38,35,15,52,95,4.41,25,8,Stormy,No,Spring,80.53
HOSP-003,2024-03-18,Islamabad,Medical,General Medicine,39,180,30,193,56,35,33,18,54,103,3.4,21,6,Clear,No,Spring,77.51
HOSP-003,2024-03-19,Islamabad,Medical,General Medicine,34,182,54,194,76,17,15,20,55,114,3.85,23,6,Clear,No,Spring,71.85
HOSP-003,2024-03-20,Islamabad,Medical,General Medicine,19,113,42,126,48,26,34,13,43,77,5.77,32,7,Clear,No,Spring,72.41
HOSP-003,2024-03-21,Islamabad,Medical,General Medicine,26,179,23,180,48,20,18,17,46,97,2.39,20,7,Clear,No,Spring,78.95
HOSP-003,2024-03-22,Islamabad,Medical,General Medicine,38,84,31,130,23,23,25,11,39,69,4.32,31,12,Rainy,No,Spring,84.97
HOSP-003,2024-03-23,Islamabad,Medical,General Medicine,21,113,51,135,50,10,19,12,45,70,6.08,27,4,Clear,Yes,Spring,72.97
HOSP-003,2024-03-24,Islamabad,Medical,General Medicine,29,124,37,153,37,40,32,11,42,77,5.66,26,15,Rainy,No,Spring,80.53
HOSP-003,2024-03-25,Islamabad,Medical,General Medicine,34,133,19,153,33,14,8,11,37,81,4.53,27,12,Hot,No,Spring,82.26
HOSP-003,2024-03-26,Islamabad,Medical,General Medicine,19,161,32,178,34,36,43,13,42,80,2.05,35,12,Hot,No,Spring,83.96
HOSP-003,2024-03-27,Islamabad,Medical,General Medicine,32,131,24,131,56,29,16,13,39,70,5.35,34,11,Hot,No,Spring,70.05
HOSP-003,2024-03-28,Islamabad,Medical,General Medicine,29,130,22,133,48,24,12,12,39,76,4.94,31,7,Clear,No,Spring,73.48
HOSP-003,2024-03-29,Islamabad,Medical,General Medicine,20,184,46,203,47,27,26,15,52,92,3.96,19,13,Rainy,No,Spring,81.2
HOSP-003,2024-03-30,Islamabad,Medical,General Medicine,28,169,41,180,58,47,32,16,57,107,2.4,23,10,Stormy,No,Spring,75.63
HOSP-003,2024-03-31,Islamabad,Medical,General Medicine,29,166,29,166,58,44,38,14,44,89,3.31,27,10,Clear,No,Spring,74.11
HOSP-003,2024-04-01,Islamabad,Medical,General Medicine,30,148,48,186,40,43,35,13,45,87,4.36,43,11,Rainy,No,Spring,82.3
HOSP-003,2024-04-02,Islamabad,Medical,General Medicine,24,90,27,121,20,32,22,10,36,59,3.28,34,12,Stormy,No,Spring,85.82
HOSP-003,2024-04-03,Islamabad,Medical,General Medicine,33,94,49,140,36,35,20,10,44,75,3.85,22,13,Clear,No,Spring,79.55
HOSP-003,2024-04-04,Islamabad,Medical,General Medicine,25,173,44,179,63,33,30,16,50,92,3.96,31,9,Clear,No,Spring,73.97
HOSP-003,2024-04-05,Islamabad,Medical,General Medicine,30,157,47,206,28,33,23,15,47,94,4.17,36,9,Stormy,No,Spring,88.03
HOSP-003,2024-04-06,Islamabad,Medical,General Medicine,30,161,25,163,53,25,17,13,57,95,1.2,32,10,Rainy,No,Spring,75.46
HOSP-003,2024-04-07,Islamabad,Medical,General Medicine,37,88,30,116,39,22,21,9,34,63,3.31,25,14,Clear,No,Spring,74.84
HOSP-003,2024-04-08,Islamabad,Medical,General Medicine,16,120,25,140,21,32,26,12,36,68,4.18,26,11,Rainy,No,Spring,86.96
HOSP-003,2024-04-09,Islamabad,Medical,General Medicine,30,104,52,155,31,32,37,12,42,87,5.12,19,15,Foggy,No,Spring,83.33
HOSP-003,2024-04-10,Islamabad,Medical,General Medicine,25,164,22,166,45,30,22,14,52,94,4.13,29,17,Clear,No,Spring,78.67
HOSP-003,2024-04-11,Islamabad,Medical,General Medicine,37,96,39,163,9,39,42,10,39,73,4.38,27,9,Rainy,No,Spring,94.77
HOSP-003,2024-04-12,Islamabad,Medical,General Medicine,17,106,31,122,32,26,20,9,40,65,3.36,27,15,Clear,No,Spring,79.22
HOSP-003,2024-04-13,Islamabad,Medical,General Medicine,17,163,27,162,45,29,23,16,41,81,4.18,23,11,Rainy,No,Spring,78.26
HOSP-003,2024-04-14,Islamabad,Medical,General Medicine,29,144,36,163,46,21,12,12,46,77,5.03,24,14,Rainy,No,Spring,77.99
HOSP-003,2024-04-15,Islamabad,Medical,General Medicine,27,110,48,135,50,21,3,14,44,79,4.33,28,18,Clear,No,Spring,72.97
HOSP-003,2024-04-16,Islamabad,Medical,General Medicine,23,113,24,131,29,29,19,9,35,63,4.02,30,8,Rainy,No,Spring,81.88
HOSP-003,2024-04-17,Islamabad,Medical,General Medicine,22,109,30,135,26,34,28,10,31,61,4.22,28,15,Clear,No,Spring,83.85
HOSP-003,2024-04-18,Islamabad,Medical,General Medicine,31,148,47,194,32,44,44,15,47,95,4.41,32,12,Rainy,No,Spring,85.84
HOSP-003,2024-04-19,Islamabad,Medical,General Medicine,34,171,35,183,57,35,23,14,52,95,5.01,33,7,Clear,No,Spring,76.25
HOSP-003,2024-04-20,Islamabad,Medical,General Medicine,39,160,49,196,52,39,18,17,51,100,3.1,37,9,Stormy,No,Spring,79.03
HOSP-003,2024-04-21,Islamabad,Medical,General Medicine,30,128,18,137,39,9,1,13,40,76,4.19,27,11,Clear,No,Spring,77.84
HOSP-003,2024-04-22,Islamabad,Medical,General Medicine,39,122,25,139,47,32,40,13,43,80,5.23,27,16,Clear,No,Spring,74.73
HOSP-003,2024-04-23,Islamabad,Medical,General Medicine,19,154,49,190,32,23,35,16,50,89,5.51,24,16,Clear,No,Spring,85.59
HOSP-003,2024-04-24,Islamabad,Medical,General Medicine,37,117,20,156,18,31,33,10,42,69,5.39,22,11,Rainy,No,Spring,89.66
HOSP-003,2024-04-25,Islamabad,Medical,General Medicine,39,117,39,169,26,29,24,12,43,74,4.94,32,22,Foggy,No,Spring,86.67
HOSP-003,2024-04-26,Islamabad,Medical,General Medicine,36,146,34,204,12,43,37,12,61,108,2.05,22,19,Foggy,No,Spring,94.44
HOSP-003,2024-04-27,Islamabad,Medical,General Medicine,36,119,48,159,44,45,58,12,44,86,5.47,27,11,Rainy,No,Spring,78.33
HOSP-003,2024-04-28,Islamabad,Medical,General Medicine,16,162,31,140,69,18,7,12,42,86,3.66,36,8,Foggy,No,Spring,66.99
HOSP-003,2024-04-29,Islamabad,Medical,General Medicine,26,158,47,192,39,27,21,17,55,102,6.53,23,9,Clear,No,Spring,83.12
HOSP-003,2024-04-30,Islamabad,Medical,General Medicine,17,178,50,196,49,34,32,14,61,99,4.43,20,8,Clear,No,Spring,80.0
HOSP-003,2024-05-01,Islamabad,Medical,General Medicine,32,94,33,127,32,20,15,11,32,67,4.12,25,15,Clear,Yes,Spring,79.87
HOSP-003,2024-05-02,Islamabad,Medical,General Medicine,26,147,31,179,25,32,26,12,41,80,4.94,34,13,Clear,No,Spring,87.75
HOSP-003,2024-05-03,Islamabad,Medical,General Medicine,17,119,48,149,35,21,23,12,41,79,4.18,37,12,Rainy,No,Spring,80.98
HOSP-003,2024-05-04,Islamabad,Medical,General Medicine,32,160,46,170,68,31,31,17,52,102,2.45,30,17,Hot,No,Spring,71.43
HOSP-003,2024-05-05,Islamabad,Medical,General Medicine,30,136,19,125,60,37,31,11,36,70,1.2,22,15,Clear,No,Spring,67.57
HOSP-003,2024-05-06,Islamabad,Medical,General Medicine,22,121,50,158,35,23,11,13,49,88,3.8,20,15,Stormy,No,Spring,81.87
HOSP-003,2024-05-07,Islamabad,Medical,General Medicine,37,132,50,185,34,46,37,13,61,110,3.34,38,8,Clear,No,Spring,84.47
HOSP-003,2024-05-08,Islamabad,Medical,General Medicine,32,140,40,188,24,31,17,14,44,87,5.95,13,16,Stormy,No,Spring,88.68
HOSP-003,2024-05-09,Islamabad,Medical,General Medicine,40,134,39,164,49,30,43,14,56,103,3.39,33,11,Clear,No,Spring,77.0
HOSP-003,2024-05-10,Islamabad,Medical,General Medicine,20,146,20,137,49,23,20,11,44,83,5.86,21,9,Rainy,No,Spring,73.66
HOSP-003,2024-05-11,Islamabad,Medical,General Medicine,25,162,53,165,75,20,10,16,49,96,3.86,29,7,Clear,No,Spring,68.75
HOSP-003,2024-05-12,Islamabad,Medical,General Medicine,20,98,23,97,44,30,19,10,33,62,3.57,28,8,Rainy,No,Spring,68.79
HOSP-003,2024-05-13,Islamabad,Medical,General Medicine,19,82,52,125,28,28,29,9,42,66,2.64,32,4,Clear,No,Spring,81.7
HOSP-003,2024-05-14,Islamabad,Medical,General Medicine,23,148,54,180,45,25,21,13,55,94,4.14,32,8,Foggy,No,Spring,80.0
HOSP-003,2024-05-15,Islamabad,Medical,General Medicine,23,120,46,135,54,32,31,14,39,70,4.71,33,6,Clear,No,Spring,71.43
HOSP-003,2024-05-16,Islamabad,Medical,General Medicine,18,97,48,122,41,43,47,12,37,66,4.68,26,10,Clear,No,Spring,74.85
HOSP-003,2024-05-17,Islamabad,Medical,General Medicine,25,131,40,174,22,26,25,11,48,82,4.46,35,12,Hot,No,Spring,88.78
HOSP-003,2024-05-18,Islamabad,Medical,General Medicine,20,149,22,146,45,28,24,11,45,83,5.86,28,8,Rainy,No,Spring,76.44
HOSP-003,2024-05-19,Islamabad,Medical,General Medicine,35,86,21,96,46,18,10,10,28,52,2.27,14,8,Rainy,No,Spring,67.61
HOSP-003,2024-05-20,Islamabad,Medical,General Medicine,35,117,42,143,51,39,28,11,38,72,4.14,24,7,Clear,No,Spring,73.71
HOSP-003,2024-05-21,Islamabad,Medical,General Medicine,25,144,23,149,43,18,13,13,44,78,4.88,23,7,Rainy,No,Spring,77.6
HOSP-003,2024-05-22,Islamabad,Medical,General Medicine,17,178,52,187,60,53,43,18,70,121,6.08,37,6,Clear,No,Spring,75.71
HOSP-003,2024-05-23,Islamabad,Medical,General Medicine,21,80,24,100,25,19,12,8,31,58,3.76,32,7,Foggy,No,Spring,80.0
HOSP-003,2024-05-24,Islamabad,Medical,General Medicine,31,173,34,163,75,49,48,17,56,98,5.95,27,4,Clear,No,Spring,68.49
HOSP-003,2024-05-25,Islamabad,Medical,General Medicine,36,93,48,122,55,12,5,13,39,78,5.67,16,3,Clear,No,Spring,68.93
HOSP-003,2024-05-26,Islamabad,Medical,General Medicine,40,158,38,154,82,30,19,17,52,102,4.82,21,5,Hot,No,Spring,65.25
HOSP-003,2024-05-27,Islamabad,Medical,General Medicine,26,131,44,163,38,24,15,12,54,90,4.35,26,3,Clear,No,Spring,81.09
HOSP-003,2024-05-28,Islamabad,Medical,General Medicine,40,155,43,183,55,57,55,15,56,101,5.4,17,6,Clear,No,Spring,76.89
HOSP-003,2024-05-29,Islamabad,Medical,General Medicine,23,85,50,126,32,27,28,10,35,65,4.37,19,1,Hot,No,Spring,79.75
HOSP-003,2024-05-30,Islamabad,Medical,General Medicine,29,153,45,174,53,33,38,13,58,96,5.53,40,3,Hot,No,Spring,76.65
HOSP-003,2024-05-31,Islamabad,Medical,General Medicine,36,164,19,167,52,40,39,15,47,89,3.01,30,0,Foggy,No,Spring,76.26
HOSP-003,2024-06-01,Islamabad,Medical,General Medicine,23,165,54,162,80,21,24,17,63,111,5.09,9,1,Hot,No,Summer,66.94
HOSP-003,2024-06-02,Islamabad,Medical,General Medicine,16,84,28,73,55,18,19,8,32,58,3.04,27,2,Hot,No,Summer,57.03
HOSP-003,2024-06-03,Islamabad,Medical,General Medicine,31,86,45,132,30,31,20,12,34,63,4.15,36,4,Hot,No,Summer,81.48
HOSP-003,2024-06-04,Islamabad,Medical,General Medicine,39,161,53,192,61,31,30,16,65,110,2.71,32,1,Clear,No,Summer,75.89
HOSP-003,2024-06-05,Islamabad,Medical,General Medicine,18,88,44,99,51,32,26,10,42,69,3.36,19,0,Hot,No,Summer,66.0
HOSP-003,2024-06-06,Islamabad,Medical,General Medicine,23,117,37,118,59,38,33,12,45,72,4.6,30,0,Hot,No,Summer,66.67
HOSP-003,2024-06-07,Islamabad,Medical,General Medicine,34,81,53,119,49,27,36,10,41,81,4.65,28,2,Hot,No,Summer,70.83
HOSP-003,2024-06-08,Islamabad,Medical,General Medicine,20,151,30,145,56,18,19,14,40,77,4.61,26,2,Rainy,No,Summer,72.14
HOSP-003,2024-06-09,Islamabad,Medical,General Medicine,38,125,24,133,54,34,31,11,40,71,4.14,30,0,Rainy,No,Summer,71.12
HOSP-003,2024-06-10,Islamabad,Medical,General Medicine,29,153,40,154,68,26,2,16,56,99,5.28,26,2,Hot,No,Summer,69.37
HOSP-003,2024-06-11,Islamabad,Medical,General Medicine,37,106,52,143,52,21,29,11,44,75,4.91,30,4,Rainy,No,Summer,73.33
HOSP-003,2024-06-12,Islamabad,Medical,General Medicine,26,80,28,96,38,18,1,8,36,56,5.33,23,0,Hot,No,Summer,71.64
HOSP-003,2024-06-13,Islamabad,Medical,General Medicine,25,80,28,94,39,23,8,9,31,58,2.92,22,1,Hot,No,Summer,70.68
HOSP-003,2024-06-14,Islamabad,Medical,General Medicine,18,154,20,139,53,11,1,14,46,93,3.47,19,4,Hot,No,Summer,72.4
HOSP-003,2024-06-15,Islamabad,Medical,General Medicine,18,81,47,102,44,36,42,8,29,53,3.78,26,6,Stormy,No,Summer,69.86
HOSP-003,2024-06-16,Islamabad,Medical,General Medicine,36,153,44,173,60,34,26,18,53,97,4.13,21,3,Rainy,No,Summer,74.25
HOSP-003,2024-06-17,Islamabad,Medical,General Medicine,27,134,44,156,49,22,34,12,45,79,5.96,27,1,Clear,No,Summer,76.1
HOSP-003,2024-06-18,Islamabad,Medical,General Medicine,34,91,24,103,46,27,20,10,31,51,5.06,15,3,Hot,No,Summer,69.13
HOSP-003,2024-06-19,Islamabad,Medical,General Medicine,19,112,37,126,42,10,5,11,39,70,3.65,22,0,Rainy,No,Summer,75.0
HOSP-003,2024-06-20,Islamabad,Medical,General Medicine,38,153,30,164,57,17,16,17,50,96,3.14,24,2,Hot,No,Summer,74.21
HOSP-003,2024-06-21,Islamabad,Medical,General Medicine,33,140,54,176,51,27,28,16,63,107,1.42,35,4,Hot,No,Summer,77.53
HOSP-003,2024-06-22,Islamabad,Medical,General Medicine,24,171,26,139,82,37,33,14,60,94,4.86,26,2,Clear,No,Summer,62.9
HOSP-003,2024-06-23,Islamabad,Medical,General Medicine,18,107,47,109,63,20,25,12,49,87,2.33,22,2,Clear,No,Summer,63.37
HOSP-003,2024-06-24,Islamabad,Medical,General Medicine,19,181,30,172,58,35,30,15,48,91,1.64,27,1,Rainy,No,Summer,74.78
HOSP-003,2024-06-25,Islamabad,Medical,General Medicine,20,83,19,82,40,10,1,9,25,42,3.99,29,3,Clear,No,Summer,67.21
HOSP-003,2024-06-26,Islamabad,Medical,General Medicine,16,96,41,104,49,8,5,12,36,65,5.81,22,1,Hot,No,Summer,67.97
HOSP-003,2024-06-27,Islamabad,Medical,General Medicine,19,153,23,143,52,21,19,14,43,88,5.27,15,1,Hot,No,Summer,73.33
HOSP-003,2024-06-28,Islamabad,Medical,General Medicine,41,92,37,136,34,28,19,11,37,62,3.32,26,4,Hot,No,Summer,80.0
HOSP-003,2024-06-29,Islamabad,Medical,General Medicine,18,94,20,95,37,6,7,7,27,52,4.79,24,0,Rainy,No,Summer,71.97
HOSP-003,2024-06-30,Islamabad,Medical,General Medicine,34,164,53,174,77,46,51,16,69,118,3.62,37,3,Hot,No,Summer,69.32
HOSP-003,2024-07-01,Islamabad,Medical,General Medicine,38,110,37,109,76,21,20,14,38,75,3.78,21,0,Clear,No,Summer,58.92
HOSP-003,2024-07-02,Islamabad,Medical,General Medicine,21,113,45,117,62,19,21,11,41,77,5.08,24,3,Hot,No,Summer,65.36
HOSP-003,2024-07-03,Islamabad,Medical,General Medicine,19,145,30,136,58,42,48,11,44,70,4.03,32,0,Clear,No,Summer,70.1
HOSP-003,2024-07-04,Islamabad,Medical,General Medicine,19,118,38,127,48,11,1,10,36,66,3.38,13,4,Clear,No,Summer,72.57
HOSP-003,2024-07-05,Islamabad,Medical,General Medicine,21,144,31,117,79,20,17,15,50,88,4.32,30,3,Hot,No,Summer,59.69
HOSP-003,2024-07-06,Islamabad,Medical,General Medicine,29,153,51,148,85,16,15,13,56,92,3.96,22,3,Stormy,No,Summer,63.52
HOSP-003,2024-07-07,Islamabad,Medical,General Medicine,25,153,43,123,98,27,33,14,48,91,5.49,23,2,Clear,No,Summer,55.66
HOSP-003,2024-07-08,Islamabad,Medical,General Medicine,28,111,27,112,54,25,20,10,47,84,4.36,24,5,Hot,No,Summer,67.47
HOSP-003,2024-07-09,Islamabad,Medical,General Medicine,20,152,18,135,55,20,19,12,39,77,4.37,21,1,Rainy,No,Summer,71.05
HOSP-003,2024-07-10,Islamabad,Medical,General Medicine,21,126,31,116,62,13,4,13,37,76,4.78,23,1,Clear,No,Summer,65.17
HOSP-003,2024-07-11,Islamabad,Medical,General Medicine,27,110,41,130,48,15,22,13,47,76,3.56,18,0,Clear,No,Summer,73.03
HOSP-003,2024-07-12,Islamabad,Medical,General Medicine,23,84,43,109,41,15,5,10,40,65,2.04,27,5,Hot,No,Summer,72.67
HOSP-003,2024-07-13,Islamabad,Medical,General Medicine,36,98,37,107,64,24,21,10,42,73,3.54,25,2,Stormy,No,Summer,62.57
HOSP-003,2024-07-14,Islamabad,Medical,General Medicine,18,152,18,130,58,49,35,10,46,73,4.56,46,2,Clear,No,Summer,69.15
HOSP-003,2024-07-15,Islamabad,Medical,General Medicine,17,180,32,162,67,41,40,14,56,101,3.02,34,2,Hot,No,Summer,70.74
HOSP-003,2024-07-16,Islamabad,Medical,General Medicine,27,146,52,166,59,38,34,13,47,95,4.15,20,1,Rainy,No,Summer,73.78
HOSP-003,2024-07-17,Islamabad,Medical,General Medicine,35,115,26,129,47,30,26,12,48,89,6.0,34,3,Hot,No,Summer,73.3
HOSP-003,2024-07-18,Islamabad,Medical,General Medicine,18,150,48,152,64,38,42,15,45,88,2.93,11,3,Rainy,No,Summer,70.37
HOSP-003,2024-07-19,Islamabad,Medical,General Medicine,27,117,47,136,55,11,1,15,44,81,5.91,11,3,Hot,No,Summer,71.2
HOSP-003,2024-07-20,Islamabad,Medical,General Medicine,23,162,30,130,85,10,7,14,42,84,5.09,27,1,Rainy,No,Summer,60.47
HOSP-003,2024-07-21,Islamabad,Medical,General Medicine,27,176,50,151,102,39,37,18,54,101,3.87,30,1,Rainy,No,Summer,59.68
HOSP-003,2024-07-22,Islamabad,Medical,General Medicine,41,142,45,153,75,28,19,15,52,85,5.44,25,3,Hot,No,Summer,67.11
HOSP-003,2024-07-23,Islamabad,Medical,General Medicine,40,182,32,168,86,48,48,14,50,100,2.72,24,0,Clear,No,Summer,66.14
HOSP-003,2024-07-24,Islamabad,Medical,General Medicine,30,88,39,115,42,40,37,10,31,56,4.08,29,2,Rainy,No,Summer,73.25
HOSP-003,2024-07-25,Islamabad,Medical,General Medicine,33,138,35,146,60,43,37,11,59,95,5.95,20,1,Hot,No,Summer,70.87
HOSP-003,2024-07-26,Islamabad,Medical,General Medicine,41,145,25,139,72,34,32,14,48,90,5.47,27,0,Clear,No,Summer,65.88
HOSP-003,2024-07-27,Islamabad,Medical,General Medicine,36,146,49,129,102,24,28,15,46,94,4.03,17,3,Clear,No,Summer,55.84
HOSP-003,2024-07-28,Islamabad,Medical,General Medicine,27,129,53,131,78,19,32,15,48,88,3.97,25,1,Hot,No,Summer,62.68
HOSP-003,2024-07-29,Islamabad,Medical,General Medicine,26,154,44,158,66,23,16,15,46,84,5.98,22,1,Clear,No,Summer,70.54
HOSP-003,2024-07-30,Islamabad,Medical,General Medicine,21,97,29,111,36,34,31,11,33,54,4.39,33,2,Hot,No,Summer,75.51
HOSP-003,2024-07-31,Islamabad,Medical,General Medicine,25,123,27,125,50,29,12,13,43,78,4.98,35,1,Hot,No,Summer,71.43
HOSP-003,2024-08-01,Islamabad,Medical,General Medicine,34,165,37,185,51,26,22,16,47,91,1.85,12,1,Rainy,No,Summer,78.39
HOSP-003,2024-08-02,Islamabad,Medical,General Medicine,32,141,38,144,67,32,34,14,41,83,1.86,28,2,Stormy,No,Summer,68.25
HOSP-003,2024-08-03,Islamabad,Medical,General Medicine,22,148,41,113,98,4,6,16,41,82,2.7,22,1,Clear,No,Summer,53.55
HOSP-003,2024-08-04,Islamabad,Medical,General Medicine,33,145,50,126,102,25,32,13,55,94,2.76,32,3,Hot,No,Summer,55.26
HOSP-003,2024-08-05,Islamabad,Medical,General Medicine,21,111,47,108,71,32,24,10,39,68,4.68,28,4,Clear,No,Summer,60.34
HOSP-003,2024-08-06,Islamabad,Medical,General Medicine,24,96,45,113,52,10,1,11,42,72,5.15,28,1,Hot,No,Summer,68.48
HOSP-003,2024-08-07,Islamabad,Medical,General Medicine,40,93,44,114,63,25,11,11,44,79,4.31,25,1,Clear,No,Summer,64.41
HOSP-003,2024-08-08,Islamabad,Medical,General Medicine,22,83,45,105,45,3,1,10,32,56,2.78,16,1,Hot,No,Summer,70.0
HOSP-003,2024-08-09,Islamabad,Medical,General Medicine,31,105,47,129,54,25,20,12,46,81,2.84,33,5,Stormy,No,Summer,70.49
HOSP-003,2024-08-10,Islamabad,Medical,General Medicine,17,127,33,110,67,21,22,10,44,77,2.8,25,3,Hot,No,Summer,62.15
HOSP-003,2024-08-11,Islamabad,Medical,General Medicine,35,172,53,131,129,30,25,15,56,100,2.88,17,2,Clear,No,Summer,50.38
HOSP-003,2024-08-12,Islamabad,Medical,General Medicine,40,82,24,90,56,7,11,9,39,62,2.6,24,1,Hot,No,Summer,61.64
HOSP-003,2024-08-13,Islamabad,Medical,General Medicine,21,172,34,131,96,24,30,16,53,96,4.1,22,2,Clear,No,Summer,57.71
HOSP-003,2024-08-14,Islamabad,Medical,General Medicine,27,135,20,128,54,26,35,14,42,74,5.58,14,2,Hot,Yes,Summer,70.33
HOSP-003,2024-08-15,Islamabad,Medical,General Medicine,23,134,20,111,66,36,29,11,50,81,5.29,36,3,Rainy,No,Summer,62.71
HOSP-003,2024-08-16,Islamabad,Medical,General Medicine,32,141,35,135,73,15,11,12,48,88,3.69,27,1,Hot,No,Summer,64.9
HOSP-003,2024-08-17,Islamabad,Medical,General Medicine,28,147,26,114,87,35,37,14,50,87,3.04,39,1,Foggy,No,Summer,56.72
HOSP-003,2024-08-18,Islamabad,Medical,General Medicine,17,80,22,64,55,18,24,7,27,49,4.52,31,2,Hot,No,Summer,53.78
HOSP-003,2024-08-19,Islamabad,Medical,General Medicine,18,135,36,123,66,15,11,12,40,76,3.11,22,1,Hot,No,Summer,65.08
HOSP-003,2024-08-20,Islamabad,Medical,General Medicine,17,114,29,103,57,21,19,11,37,75,3.75,33,3,Hot,No,Summer,64.38
HOSP-003,2024-08-21,Islamabad,Medical,General Medicine,31,94,31,96,60,21,14,12,34,60,5.83,27,3,Hot,No,Summer,61.54
HOSP-003,2024-08-22,Islamabad,Medical,General Medicine,23,125,35,115,68,15,5,12,40,70,4.17,31,3,Hot,No,Summer,62.84
HOSP-003,2024-08-23,Islamabad,Medical,General Medicine,30,85,40,87,68,25,25,9,42,67,3.37,24,4,Rainy,No,Summer,56.13
HOSP-003,2024-08-24,Islamabad,Medical,General Medicine,29,164,35,120,108,28,23,15,64,107,3.89,20,4,Rainy,No,Summer,52.63
HOSP-003,2024-08-25,Islamabad,Medical,General Medicine,31,126,36,97,96,20,1,13,51,85,2.78,25,2,Clear,No,Summer,50.26
HOSP-003,2024-08-26,Islamabad,Medical,General Medicine,33,107,20,99,61,15,9,10,42,77,3.13,33,3,Rainy,No,Summer,61.88
HOSP-003,2024-08-27,Islamabad,Medical,General Medicine,25,184,38,160,87,38,32,19,48,96,3.74,24,3,Rainy,No,Summer,64.78
HOSP-003,2024-08-28,Islamabad,Medical,General Medicine,21,146,48,147,68,36,34,13,44,78,3.55,28,8,Stormy,No,Summer,68.37
HOSP-003,2024-08-29,Islamabad,Medical,General Medicine,26,111,19,87,69,19,14,9,40,60,4.74,31,7,Clear,No,Summer,55.77
HOSP-003,2024-08-30,Islamabad,Medical,General Medicine,33,177,52,164,98,31,34,18,70,123,6.52,27,8,Hot,No,Summer,62.6
HOSP-003,2024-08-31,Islamabad,Medical,General Medicine,16,86,42,84,60,30,27,10,30,53,5.13,40,5,Hot,No,Summer,58.33
HOSP-003,2024-09-01,Islamabad,Medical,General Medicine,25,126,21,103,69,8,9,10,47,78,5.03,15,7,Stormy,No,Autumn,59.88
HOSP-003,2024-09-02,Islamabad,Medical,General Medicine,27,117,21,108,57,11,9,12,37,58,3.84,20,12,Rainy,No,Autumn,65.45
HOSP-003,2024-09-03,Islamabad,Medical,General Medicine,35,109,21,108,57,17,16,9,43,74,4.27,20,5,Foggy,No,Autumn,65.45
HOSP-003,2024-09-04,Islamabad,Medical,General Medicine,18,175,19,136,76,26,16,13,56,98,3.78,21,11,Foggy,No,Autumn,64.15
HOSP-003,2024-09-05,Islamabad,Medical,General Medicine,20,156,31,122,85,19,17,12,44,82,6.14,36,6,Clear,No,Autumn,58.94
HOSP-003,2024-09-06,Islamabad,Medical,General Medicine,32,133,20,119,66,37,42,14,46,83,2.4,21,9,Clear,No,Autumn,64.32
